"Index", "Height(Inches)", "Weight(Pounds)"
21147, 6728263, 1165436
21148, 6709562, 1295261
21149, 6712164, 1169111
21150, 6669727, 1399522
21151, 6749634, 1178126
21152, 7001384, 1350441
21153, 6578477, 1292745
21154, 6947803, 159105
21155, 6613543, 122234
21156, 6843099, 1469206
21157, 6775061, 1256399
21158, 6695323, 1052662
21159, 6932421, 1297352
21160, 6863523, 1170937
21161, 6752914, 1227438
21162, 6896422, 1266954
21163, 6661586, 1157427
21164, 6837756, 1295414
21165, 7101311, 1279603
21166, 688398, 1236722
21167, 682039, 1429882
21168, 6887387, 1227388
21169, 6856397, 1207988
21170, 6964694, 1274074
21171, 6882478, 1418906
21172, 6448848, 1297648
21173, 6909307, 133503
21174, 68432, 1150608
21175, 6772728, 1308804
21176, 6858961, 1338262
21177, 6723444, 1281166
21178, 6916746, 132765
21179, 6757615, 1260391
21180, 65096, 1193788
21181, 6551027, 1076904
21182, 7115893, 1233434
21183, 7048329, 1382703
21184, 6818618, 1402804
21185, 6694975, 135623
21186, 6748547, 1142417
21187, 6502626, 1050766
21188, 6866772, 1281246
21189, 6876668, 1202954
21190, 7072339, 1441367
21191, 6816494, 1424759
21192, 6574529, 1291718
21193, 6760346, 135049
21194, 6927402, 1328954
21195, 6896879, 1220169
21196, 6843776, 1506044
21197, 6771247, 1289561
21198, 7163304, 1381379
21199, 6446515, 1024585
21200, 6691695, 1174932
21201, 6528324, 1246847
21202, 6980506, 1398376
21203, 6750948, 1301897
21204, 6854457, 1330212
21205, 6750779, 1137693
21206, 6902801, 1252331
21207, 6719638, 1282747
21208, 6938252, 136381
21209, 6707315, 1372259
21210, 6553914, 1201128
21211, 6912113, 1368986
21212, 6812859, 1235782
21213, 6618245, 1184861
21214, 6875005, 1252406
21215, 6966247, 1339579
21216, 6787585, 119188
21217, 6951193, 1382564
21218, 6810429, 1174216
21219, 6841818, 1400468
21220, 6502588, 9509752
21221, 6873364, 1199769
21222, 6846417, 1278286
21223, 6895687, 12236
21224, 6764606, 1296722
21225, 6798046, 1117482
21226, 6752579, 127943
21227, 6810182, 1162066
21228, 6537706, 1271152
21229, 667445, 1209335
21230, 6627875, 1117677
21231, 697328, 1319363
21232, 6730255, 1191448
21233, 6902553, 1294502
21234, 7008744, 138438
21235, 675875, 1239873
21236, 6844123, 1359688
21237, 6797198, 1233787
21238, 6610388, 1226718
21239, 660128, 1162522
21240, 6745078, 1390873
21241, 6963918, 1373555
21242, 7026322, 1289824
21243, 7118245, 1341429
21244, 6748152, 113786
21245, 6730461, 1215465
21246, 6827851, 1286151
21247, 6793965, 1295938
21248, 6634597, 1174876
21249, 6617643, 1342907
21250, 6465454, 1161862
21251, 6754127, 1254026
21252, 6859123, 1228707
21253, 6319682, 1095683
21254, 6787138, 1212874
21255, 6910296, 1439699
21256, 6935396, 1362498
21257, 6669452, 1174852
21258, 6801196, 1116817
21259, 6503661, 1047919
21260, 6743888, 1243636
21261, 6647035, 1287613
21262, 7020849, 1440743
21263, 6713509, 1259127
21264, 6494556, 1293952
21265, 6859608, 1181328
21266, 6623435, 136462
21267, 6986976, 1245872
21268, 6715711, 1212002
21269, 662651, 1241129
21270, 6835631, 1297324
21271, 7129633, 1358907
21272, 7011197, 1392857
21273, 6610542, 1334835
21274, 6908371, 1336883
21275, 6740367, 1285047
21276, 6685289, 131739
21277, 6920063, 1324558
21278, 7060672, 1247653
21279, 6853661, 1219863
21280, 6893974, 1315648
21281, 6796975, 1277058
21282, 6523482, 1045786
21283, 716941, 137807
21284, 6924201, 1132636
21285, 6794013, 1404541
21286, 6961292, 1327728
21287, 6727993, 1226409
21288, 6633297, 1352301
21289, 6612205, 1095588
21290, 7221224, 1444488
21291, 6864486, 1348144
21292, 6669156, 1261919
21293, 6573194, 1166978
21294, 6838632, 138149
21295, 7157464, 1538989
21296, 7170436, 1304351
21297, 7122448, 1308944
21298, 6904649, 1161818
21299, 6924498, 1312336
21300, 6931455, 1491439
21301, 6737766, 1161292
21302, 6585673, 1208833
21303, 683071, 1111158
21304, 6266611, 1024978
21305, 6611815, 1240832
21306, 6610233, 1191205
21307, 7076474, 1345527
21308, 673541, 1264415
21309, 6729001, 1154747
21310, 689878, 1368897
21311, 6750241, 1296194
21312, 6780553, 1318187
21313, 7086344, 1437688
21314, 6688387, 1341093
21315, 6960302, 1148928
21316, 658415, 1090991
21317, 6805408, 1400282
21318, 6779184, 1306684
21319, 6663211, 1305872
21320, 6805862, 1308255
21321, 6637615, 1229051
21322, 666771, 1063209
21323, 6397165, 1259937
21324, 6912251, 1460978
21325, 6828209, 1347229
21326, 6812163, 1492238
21327, 6618678, 1188765
21328, 6749155, 121369
21329, 7023978, 1273437
21330, 6918802, 1195174
21331, 6698707, 1153673
21332, 7111033, 1456761
21333, 6861714, 128542
21334, 668577, 1279222
21335, 6707586, 1382211
21336, 6393118, 1119108
21337, 6585939, 113125
21338, 6944418, 1391515
21339, 678368, 1296571
21340, 6476778, 123182
21341, 662066, 113314
21342, 6779536, 1316799
21343, 7201784, 1249024
21344, 6520628, 1155842
21345, 6738543, 1271064
21346, 6656993, 1153937
21347, 6603326, 108599
21348, 6854084, 1224814
21349, 6675178, 1235222
21350, 7183647, 1407706
21351, 6358595, 1312403
21352, 6786356, 1258127
21353, 6918172, 1359835
21354, 7022442, 1294703
21355, 7026193, 1264545
21356, 6825391, 1314638
21357, 6764774, 133374
21358, 6760438, 113665
21359, 6418161, 9272194
21360, 6907121, 1337058
21361, 6716346, 1199669
21362, 6577951, 1221882
21363, 6650073, 1247978
21364, 6397477, 1138485
21365, 6769537, 1034807
21366, 7051405, 1549609
21367, 6976942, 1333499
21368, 7056116, 142826
21369, 6860348, 1156884
21370, 648078, 1267873
21371, 7090317, 130958
21372, 6645704, 1207458
21373, 6981243, 1346215
21374, 6793456, 1135044
21375, 6821735, 122932
21376, 7049535, 141461
21377, 6739105, 106465
21378, 716752, 1397622
21379, 6859578, 147415
21380, 670862, 1156875
21381, 6816122, 136504
21382, 6798705, 1059146
21383, 6480826, 1143374
21384, 6838232, 1424635
21385, 6973223, 1306929
21386, 6531482, 1100279
21387, 6793911, 1171572
21388, 6628781, 1288133
21389, 6531992, 1579292
21390, 6756335, 120957
21391, 6933362, 1277738
21392, 6805282, 1199513
21393, 687317, 1305724
21394, 6624459, 1316161
21395, 6713869, 1307992
21396, 648849, 1158741
21397, 6727717, 1288991
21398, 66586, 1160707
21399, 6712561, 1132244
21400, 6522732, 1158697
21401, 6758676, 1326108
21402, 6953328, 1241201
21403, 6883049, 1413701
21404, 6831099, 116924
21405, 6874387, 1249707
21406, 640985, 1032453
21407, 708389, 1501694
21408, 689783, 1309676
21409, 6748817, 1248039
21410, 6927081, 1246497
21411, 6712082, 1195077
21412, 7077956, 1258114
21413, 6797148, 1115771
21414, 7282909, 1491342
21415, 6600035, 1156001
21416, 6637328, 1271567
21417, 6724395, 1286992
21418, 6945193, 1221409
21419, 7032167, 1336321
21420, 6485287, 1244417
21421, 6682049, 1244221
21422, 6788258, 1242948
21423, 6826595, 1210339
21424, 6640595, 1083041
21425, 6954769, 1489234
21426, 6891851, 1174566
21427, 671916, 123127
21428, 6733889, 1205712
21429, 6705347, 1201048
21430, 6671262, 1243153
21431, 6998886, 1414564
21432, 7151013, 1398831
21433, 7319268, 1509736
21434, 6779156, 1327662
21435, 6864126, 1324578
21436, 6617287, 1334576
21437, 6735348, 1345655
21438, 6726831, 1235621
21439, 6643498, 1136441
21440, 6966258, 1222091
21441, 6746824, 1072974
21442, 7153982, 1401055
21443, 7050755, 130405
21444, 6739344, 1409644
21445, 6828771, 1425192
21446, 7085948, 1435364
21447, 682026, 1287043
21448, 7152565, 1425129
21449, 6768578, 1225681
21450, 6877033, 145575
21451, 6969672, 1244363
21452, 6986332, 1328198
21453, 6811448, 1303112
21454, 6744093, 1328781
21455, 6459419, 1030731
21456, 6689966, 1199647
21457, 6646718, 1134911
21458, 6819723, 124665
21459, 6978449, 1374408
21460, 6684378, 11716
21461, 6760705, 117721
21462, 6981536, 1309669
21463, 6871877, 1285218
21464, 6944319, 1190987
21465, 6678997, 1245261
21466, 7036901, 1410114
21467, 6840678, 1286087
21468, 6617464, 1159334
21469, 6405399, 1330834
21470, 6690763, 1285777
21471, 6608072, 1030628
21472, 6868999, 1212085
21473, 6615716, 1210179
21474, 6864629, 1224392
21475, 6494119, 1164141
21476, 6807015, 1373806
21477, 6400869, 1183034
21478, 6553683, 1079785
21479, 6741471, 1217855
21480, 6574584, 1215395
21481, 6618987, 140962
21482, 6373028, 1148628
21483, 675378, 1079156
21484, 6883259, 1238887
21485, 6860078, 1148935
21486, 7033758, 1353466
21487, 6806319, 122375
21488, 6731084, 1347184
21489, 6793548, 1118576
21490, 7021616, 1246681
21491, 7022715, 1265091
21492, 6741853, 1234532
21493, 6966876, 1265893
21494, 6651862, 1319422
21495, 6656167, 1237117
21496, 6537204, 1253946
21497, 710227, 1409263
21498, 6976803, 1259309
21499, 6913129, 1246745
21500, 7011223, 142237
21501, 6665293, 1223701
21502, 7150512, 1266515
21503, 6735973, 1334416
21504, 670525, 1255655
21505, 7082773, 1483559
21506, 6841937, 1256235
21507, 6865019, 1239353
21508, 679628, 132746
21509, 7056903, 126337
21510, 6924189, 1354178
21511, 6738822, 1402362
21512, 6309263, 1044273
21513, 6873587, 1110236
21514, 6779277, 1420958
21515, 6854986, 1364451
21516, 701535, 1208283
21517, 7009971, 126219
21518, 6795659, 1341742
21519, 6944167, 1218278
21520, 6744686, 1267548
21521, 695806, 1313823
21522, 6963943, 1388988
21523, 6995134, 1431008
21524, 6654229, 1291494
21525, 6547078, 1293234
21526, 6598373, 1378792
21527, 671234, 1239595
21528, 6506387, 1051229
21529, 6955975, 1390725
21530, 6847409, 1246217
21531, 6993312, 1392227
21532, 675759, 1442837
21533, 6679037, 1260623
21534, 6956945, 1346805
21535, 7300543, 1448899
21536, 6894047, 1242216
21537, 6671029, 1144104
21538, 7056037, 1266797
21539, 6606623, 1219
21540, 7209895, 144037
21541, 6744827, 1194643
21542, 6897642, 135795
21543, 6904275, 113957
21544, 6866189, 1374046
21545, 7118002, 136655
21546, 6666057, 1263655
21547, 6336463, 1106809
21548, 6934799, 1252128
21549, 6977767, 1358281
21550, 6907072, 1309719
21551, 6832296, 1181762
21552, 6655968, 1185975
21553, 6837761, 1121167
21554, 6598221, 1151319
21555, 6325998, 1101988
21556, 7162632, 1539411
21557, 6609519, 9868208
21558, 6748908, 1167462
21559, 7030231, 12428
21560, 6470216, 1199535
21561, 6477568, 1019952
21562, 6664032, 1195377
21563, 7055327, 1263116
21564, 6787381, 126972
21565, 6591455, 1133049
21566, 6977502, 1251068
21567, 66139, 1076645
21568, 6592413, 1258118
21569, 696475, 1319709
21570, 6814729, 1240205
21571, 6774068, 1136562
21572, 6811275, 106676
21573, 6820793, 1137575
21574, 6837827, 1230314
21575, 6782451, 1308329
21576, 6748875, 1115242
21577, 6968654, 1422781
21578, 6965756, 1426607
21579, 7094824, 1343418
21580, 687831, 1215774
21581, 690255, 1355666
21582, 6853275, 1518248
21583, 6524397, 1396435
21584, 6875415, 1224198
21585, 6691508, 1182568
21586, 6890378, 1435003
21587, 6445659, 1371951
21588, 6937774, 133934
21589, 6976118, 1067714
21590, 6773498, 1322829
21591, 6593122, 1362363
21592, 7206156, 1451228
21593, 6992008, 1397968
21594, 6801618, 1214656
21595, 7062601, 146913
21596, 6542178, 1121659
21597, 6850672, 139005
21598, 6948629, 1286752
21599, 6557785, 1361471
21600, 6795425, 1223756
21601, 689238, 1379993
21602, 645782, 1134876
21603, 6922296, 1376336
21604, 658112, 1223264
21605, 6838674, 1222001
21606, 68064, 1230604
21607, 7189949, 1449726
21608, 6675955, 1139546
21609, 6626364, 1115726
21610, 6912286, 1216069
21611, 7105851, 1324697
21612, 6782703, 1348738
21613, 661189, 1309344
21614, 6776657, 1230486
21615, 6634736, 1294624
21616, 6988206, 1321693
21617, 688186, 1162218
21618, 6922245, 1306511
21619, 6956448, 1492076
21620, 6574056, 1293787
21621, 6694081, 1294569
21622, 6644573, 12819
21623, 684432, 1375434
21624, 6798349, 1300934
21625, 6825542, 1283862
21626, 6717137, 1157127
21627, 6657049, 1375753
21628, 6500255, 1275117
21629, 6808759, 1320304
21630, 6804764, 1400717
21631, 6945338, 1474061
21632, 679968, 1100948
21633, 6371092, 1035775
21634, 6726281, 1327455
21635, 664024, 1173694
21636, 6339192, 109587
21637, 6772768, 1189536
21638, 66803, 1195927
21639, 6710602, 1042534
21640, 6728255, 1287274
21641, 6692397, 1114987
21642, 6927156, 1420013
21643, 6982977, 1507596
21644, 6713762, 1158561
21645, 689154, 1229638
21646, 6858518, 1183007
21647, 6744759, 1102889
21648, 6828475, 1355616
21649, 6659309, 1332853
21650, 6966864, 125674
21651, 6648926, 1278714
21652, 660901, 1246678
21653, 6839518, 1280957
21654, 7080442, 1304059
21655, 7079288, 1247995
21656, 6619153, 144743
21657, 6906036, 1155577
21658, 6821507, 1293545
21659, 6555386, 1187886
21660, 6880277, 1164346
21661, 691402, 1196141
21662, 6815536, 1295781
21663, 6842978, 1340208
21664, 7179676, 1476642
21665, 6811027, 1456245
21666, 6477343, 138189
21667, 6849853, 1149544
21668, 6855531, 1467026
21669, 6741253, 1307003
21670, 7111461, 1536546
21671, 6674425, 1293251
21672, 6839703, 1312146
21673, 6925426, 1399834
21674, 6791866, 1360479
21675, 6660066, 1312614
21676, 6743294, 1261017
21677, 6911285, 1478694
21678, 696757, 1343107
21679, 6841421, 146046
21680, 6550774, 1009124
21681, 6976777, 137657
21682, 7067766, 1413048
21683, 6620366, 1296357
21684, 6594018, 100974
21685, 713988, 1296586
21686, 7126908, 1495428
21687, 6525052, 1352581
21688, 7022019, 1293704
21689, 6746231, 121088
21690, 6538827, 125245
21691, 7106891, 1512576
21692, 7064691, 1490675
21693, 6594902, 1259638
21694, 6902074, 1280814
21695, 7046626, 1513353
21696, 6828099, 1214549
21697, 6790092, 1461333
21698, 664104, 1254014
21699, 6878832, 1282448
21700, 6464202, 1177037
21701, 6462019, 1263926
21702, 6867167, 1066081
21703, 6810937, 1284228
21704, 6632562, 1280712
21705, 6869826, 1269703
21706, 6248237, 1003418
21707, 6846424, 1337977
21708, 6535569, 1255137
21709, 6585849, 1294713
21710, 663082, 1267998
21711, 6570911, 1137976
21712, 656121, 1318419
21713, 6763331, 1357273
21714, 6674792, 1237179
21715, 7065296, 1579704
21716, 6817586, 1165777
21717, 6985767, 1360274
21718, 6660797, 1197939
21719, 6908158, 1452811
21720, 6716475, 1209003
21721, 6635066, 1149647
21722, 6659299, 1293826
21723, 6504067, 1013936
21724, 6830625, 1248439
21725, 676115, 1298552
21726, 6920628, 1469622
21727, 7044549, 146535
21728, 7091437, 1365757
21729, 6542417, 133412
21730, 6754349, 1398108
21731, 6724006, 1297754
21732, 68186, 139256
21733, 6655056, 1047859
21734, 6861863, 1418655
21735, 683969, 1382968
21736, 6925466, 1239714
21737, 6651789, 1222101
21738, 6953102, 1308152
21739, 6784335, 1346077
21740, 6773899, 1236453
21741, 6910056, 1337242
21742, 6722282, 1366474
21743, 7014077, 1176351
21744, 6663163, 1279701
21745, 6945646, 136697
21746, 6902288, 1579236
21747, 6904845, 1440225
21748, 6598766, 1151328
21749, 6832236, 1374591
21750, 6906911, 1303359
21751, 676674, 128978
21752, 6794975, 1295573
21753, 6879124, 1105886
21754, 6835343, 1382477
21755, 6831792, 1372072
21756, 6947505, 1315983
21757, 6739877, 1084221
21758, 6790904, 1298693
21759, 6951989, 1426941
21760, 6783781, 1487128
21761, 6560406, 1152958
21762, 688712, 1350711
21763, 6741876, 1147234
21764, 6689864, 1126633
21765, 6705157, 1112213
21766, 6865952, 1264751
21767, 6882781, 1248432
21768, 6827979, 132045
21769, 6724388, 1268469
21770, 6570125, 1180533
21771, 6853534, 1425502
21772, 6897033, 135912
21773, 6942265, 1231637
21774, 6589796, 1169465
21775, 6748926, 1212539
21776, 6824839, 126698
21777, 699615, 1426772
21778, 691349, 1339896
21779, 657668, 1148528
21780, 6931519, 1320639
21781, 6768043, 1127006
21782, 657642, 105172
21783, 6865969, 1077614
21784, 7248764, 1323992
21785, 6478256, 110153
21786, 704841, 1592503
21787, 6967148, 1432815
21788, 6512354, 1348383
21789, 6817589, 1358612
21790, 6875037, 1294885
21791, 6750063, 1444117
21792, 6618238, 1153209
21793, 6693648, 1422417
21794, 6771915, 1346098
21795, 6615708, 1247595
21796, 6860607, 1218448
21797, 64407, 1161544
21798, 6595004, 1101839
21799, 696538, 1076804
21800, 6730606, 1310374
21801, 6965916, 1243081
21802, 6825471, 1445448
21803, 6750858, 1355885
21804, 688211, 14221
21805, 6796832, 1320779
21806, 6609807, 1132875
21807, 686238, 1345527
21808, 662588, 1319464
21809, 6578144, 1216553
21810, 6368103, 1138491
21811, 6896781, 1173037
21812, 6961369, 1201962
21813, 679393, 131376
21814, 7212761, 1415293
21815, 6617765, 108006
21816, 6444865, 11384
21817, 669381, 1247886
21818, 6972663, 1385469
21819, 6650238, 1448476
21820, 6766821, 1223427
21821, 6821966, 127736
21822, 6623247, 1077751
21823, 6848757, 1117849
21824, 6672098, 1236466
21825, 6726512, 1101107
21826, 6797088, 1279019
21827, 7133619, 1418512
21828, 6742918, 1231017
21829, 6916961, 1202536
21830, 6973638, 1279477
21831, 6688932, 1183424
21832, 6792182, 1023229
21833, 6865846, 1233907
21834, 689523, 1244188
21835, 6326116, 1318104
21836, 681796, 1391423
21837, 6904181, 1375828
21838, 665111, 1167547
21839, 6976603, 1273629
21840, 6824223, 1243347
21841, 6884887, 1363807
21842, 6704484, 1270678
21843, 7093046, 1269017
21844, 6851393, 1361465
21845, 7106022, 1114244
21846, 6547707, 1068859
21847, 6863389, 1145655
21848, 6818722, 1183686
21849, 6706874, 1232887
21850, 6762436, 1292202
21851, 6897729, 130823
21852, 6766502, 1179736
21853, 6996163, 1200183
21854, 6463866, 1086377
21855, 6642798, 1160001
21856, 6791525, 1031791
21857, 6684693, 1161444
21858, 6666734, 1290009
21859, 6874944, 1508735
21860, 6635019, 1244368
21861, 6874957, 1312495
21862, 6715931, 1109528
21863, 6807741, 1226487
21864, 7325176, 1482284
21865, 6762804, 1225984
21866, 7098337, 1226745
21867, 6814991, 1220117
21868, 6873907, 1262233
21869, 6552461, 1137172
21870, 6535162, 1106449
21871, 6435555, 1138107
21872, 6855885, 1275331
21873, 690529, 1331832
21874, 7260485, 1439177
21875, 6948058, 1154622
21876, 6625333, 1130559
21877, 6540529, 1096595
21878, 7028061, 1191562
21879, 7037019, 1162454
21880, 6548775, 1254251
21881, 6653455, 1233583
21882, 675823, 1217252
21883, 6569418, 1255996
21884, 6803737, 1340532
21885, 6847451, 1235137
21886, 6523306, 1161786
21887, 6786301, 1251315
21888, 6579717, 1235802
21889, 7144975, 1333758
21890, 7084018, 1363143
21891, 7118982, 141107
21892, 6603097, 1265347
21893, 7137742, 1259633
21894, 7057756, 1371181
21895, 682458, 1280182
21896, 6822017, 1417363
21897, 6506244, 1066877
21898, 6690634, 1080455
21899, 6303862, 1158658
21900, 6706774, 1522417
21901, 6530894, 1067987
21902, 6506679, 1076525
21903, 6739673, 1246423
21904, 6906112, 1222679
21905, 6912434, 1329822
21906, 6847088, 1301302
21907, 7021144, 1432455
21908, 7097244, 1432283
21909, 6711423, 1222441
21910, 7005116, 1322902
21911, 6872983, 1319808
21912, 6539469, 1298896
21913, 7111058, 132006
21914, 6352038, 1224025
21915, 6803493, 1215552
21916, 648839, 1309255
21917, 6816535, 1232502
21918, 6934209, 1247472
21919, 6955427, 112586
21920, 6937897, 1238323
21921, 6790715, 1248204
21922, 6978616, 1192747
21923, 7006486, 1239407
21924, 6726241, 1333415
21925, 6373139, 1212644
21926, 6832099, 1292511
21927, 6639081, 1428419
21928, 7003989, 1370893
21929, 6624433, 1357157
21930, 6825743, 1177142
21931, 7079829, 1302646
21932, 6711709, 1160134
21933, 6593811, 1242235
21934, 6755474, 9714789
21935, 6478244, 1246147
21936, 6845511, 1183446
21937, 6860516, 1304597
21938, 6818953, 1350554
21939, 6424981, 1137089
21940, 6742016, 1211719
21941, 6964799, 1291334
21942, 6876641, 1375208
21943, 6747039, 1167224
21944, 6634719, 1022607
21945, 6527345, 9426051
21946, 6849649, 1306183
21947, 6677663, 1284905
21948, 6862434, 1361352
